"","qumn","province","nhh","a4","a5","a6","MajMin","a9_1","a10","b6","c6","c11_1","c12","c32","d36aa","v1501","t101","t104","t116","t122","v1501.1","v1511","e14","e15","e16","v2507","v2508","v2509"
"21704",161150,"52",3,1,34,1,1,1,4,2,3,5,9,3,7296,3704,3,1,2727,858,3704,1980,2,NA,2,1,1,91
"21705",161150,"52",3,2,29,1,1,1,4,2,3,4,5,3,7296,3704,3,1,2727,858,3704,1980,2,NA,2,1,1,91
"21706",161160,"52",4,1,36,1,1,1,4,2,3,5,9,3.5,6197,3704,3,1,2727,858,3704,1980,2,NA,2,1,1,91
"21707",161160,"52",4,2,38,1,1,1,4,1,3,4,5,3.5,6197,3704,3,1,2727,858,3704,1980,2,NA,2,1,1,91
"21708",161170,"52",3,1,19,2,1,1,4,NA,3,5,9,8,7312.33333333333,3704,3,1,2727,858,3704,1980,NA,NA,NA,1,1,91
"21709",161170,"52",3,2,44,1,1,1,4,NA,3,4,6,8,7312.33333333333,3704,3,1,2727,858,3704,1980,2,NA,2,1,1,91
"21710",161170,"52",3,1,47,1,1,1,4,NA,3,4,6,8,7312.33333333333,3704,3,1,2727,858,3704,1980,2,NA,2,1,1,91
"21711",161180,"52",3,1,43,1,1,1,4,2,3,5,9,2,6090.33333333333,3704,3,1,2727,858,3704,1980,2,NA,2,1,1,91
"21712",161180,"52",3,2,34,1,1,1,4,2,3,5,9,2,6090.33333333333,3704,3,1,2727,858,3704,1980,2,NA,2,1,1,91
"21713",161190,"52",6,1,32,2,1,1,4,1,3,4,5,6,3200.16666666667,3704,3,1,2727,858,3704,1980,2,NA,2,1,1,91
"21714",161190,"52",6,2,25,1,1,1,4,1,3,5,9,6,3200.16666666667,3704,3,1,2727,858,3704,1980,2,NA,2,1,1,91
"21715",161190,"52",6,2,54,1,1,1,4,2,4,4,5,6,3200.16666666667,3704,3,1,2727,858,3704,1980,2,NA,2,1,1,91
"21716",161190,"52",6,1,57,1,1,1,4,2,4,4,5,6,3200.16666666667,3704,3,1,2727,858,3704,1980,2,NA,2,1,1,91
"21717",161190,"52",6,1,29,1,1,1,4,1,3,5,9,6,3200.16666666667,3704,3,1,2727,858,3704,1980,2,NA,2,1,1,91
"21718",161200,"52",2,2,52,1,1,1,4,2,4,4,5,4,4059.5,3704,3,1,2727,858,3704,1980,2,NA,2,1,1,91
"21719",161200,"52",2,1,58,1,1,1,4,2,4,4,5,4,4059.5,3704,3,1,2727,858,3704,1980,2,NA,2,1,1,91
"21720",161210,"52",6,2,16,2,1,1,4,NA,3,5,9,4,4302.83333333333,3834,3,1,1591,703,3834,1760,NA,NA,NA,2,NA,NA
"21721",161210,"52",6,1,41,1,1,1,4,1,4,5,9,4,4302.83333333333,3834,3,1,1591,703,3834,1760,2,NA,2,2,NA,NA
"21722",161210,"52",6,2,37,1,1,1,4,1,4,5,9,4,4302.83333333333,3834,3,1,1591,703,3834,1760,2,NA,2,2,NA,NA
"21723",161220,"52",4,2,46,1,1,1,4,2,4,4,6,2,6484.5,3834,3,1,1591,703,3834,1760,2,NA,2,2,NA,NA
"21724",161220,"52",4,1,43,1,1,1,4,2,4,4,6,2,6484.5,3834,3,1,1591,703,3834,1760,2,NA,2,2,NA,NA
"21725",161220,"52",4,1,18,2,1,1,4,2,3,4,6,2,6484.5,3834,3,1,1591,703,3834,1760,2,NA,2,2,NA,NA
"21726",161230,"52",7,2,26,2,1,1,4,1,3,5,9,5,5154.57142857143,3834,3,1,1591,703,3834,1760,2,NA,NA,2,NA,NA
"21727",161230,"52",7,1,59,1,1,1,4,NA,4,4,6,5,5154.57142857143,3834,3,1,1591,703,3834,1760,2,NA,NA,2,NA,NA
"21728",161230,"52",7,1,28,1,1,1,4,2,3,5,9,5,5154.57142857143,3834,3,1,1591,703,3834,1760,2,NA,NA,2,NA,NA
"21729",161230,"52",7,2,23,2,1,1,4,NA,3,5,9,5,5154.57142857143,3834,3,1,1591,703,3834,1760,2,NA,NA,2,NA,NA
"21730",161230,"52",7,2,51,1,1,1,4,2,4,4,6,5,5154.57142857143,3834,3,1,1591,703,3834,1760,2,NA,NA,2,NA,NA
"21731",161230,"52",7,2,24,1,1,1,4,2,3,5,9,5,5154.57142857143,3834,3,1,1591,703,3834,1760,2,NA,NA,2,NA,NA
"21732",161240,"52",3,1,33,1,1,1,4,2,3,4,6,1,4821.33333333333,3834,3,1,1591,703,3834,1760,2,NA,2,2,NA,NA
"21733",161240,"52",3,2,30,1,1,1,4,2,3,4,6,1,4821.33333333333,3834,3,1,1591,703,3834,1760,1,3,NA,2,NA,NA
"21734",161250,"52",4,2,49,1,1,1,4,2,3,4,6,2,3593.75,3834,3,1,1591,703,3834,1760,2,NA,2,2,NA,NA
"21735",161250,"52",4,1,56,1,1,1,4,2,3,4,6,2,3593.75,3834,3,1,1591,703,3834,1760,2,NA,2,2,NA,NA
"21736",161250,"52",4,1,25,2,1,1,4,1,3,6,12,2,3593.75,3834,3,1,1591,703,3834,1760,2,NA,2,2,NA,NA
"21737",161250,"52",4,1,27,2,1,1,4,1,3,6,12,2,3593.75,3834,3,1,1591,703,3834,1760,2,NA,2,2,NA,NA
"21738",161260,"52",6,2,39,1,1,1,4,2,4,5,9,2,4022.16666666667,3834,3,1,1591,703,3834,1760,2,NA,1,2,NA,NA
"21739",161260,"52",6,1,43,1,1,1,4,2,4,5,9,2,4022.16666666667,3834,3,1,1591,703,3834,1760,2,NA,1,2,NA,NA
"21740",161270,"52",7,2,25,1,1,1,4,2,3,5,9,4,9762.85714285714,3834,3,1,1591,703,3834,1760,2,NA,1,2,NA,NA
"21741",161270,"52",7,2,26,1,1,1,4,2,3,5,9,4,9762.85714285714,3834,3,1,1591,703,3834,1760,2,NA,1,2,NA,NA
"21742",161270,"52",7,2,53,1,1,1,1,2,3,4,6,4,9762.85714285714,3834,3,1,1591,703,3834,1760,1,1,NA,2,NA,NA
"21743",161270,"52",7,1,55,1,1,1,4,2,3,4,6,4,9762.85714285714,3834,3,1,1591,703,3834,1760,1,1,NA,2,NA,NA
"21744",161270,"52",7,1,30,1,1,1,4,2,3,5,9,4,9762.85714285714,3834,3,1,1591,703,3834,1760,2,NA,1,2,NA,NA
"21745",161280,"52",5,1,26,2,1,1,4,1,3,5,9,3,4576,3834,3,1,1591,703,3834,1760,2,NA,1,2,NA,NA
"21746",161280,"52",5,2,45,1,1,1,4,2,4,4,6,3,4576,3834,3,1,1591,703,3834,1760,2,NA,1,2,NA,NA
"21747",161280,"52",5,1,53,1,1,1,4,2,4,4,6,3,4576,3834,3,1,1591,703,3834,1760,2,NA,1,2,NA,NA
"21748",161280,"52",5,1,24,2,1,1,4,1,3,5,9,3,4576,3834,3,1,1591,703,3834,1760,2,NA,1,2,NA,NA
"21749",161280,"52",5,1,25,2,1,1,4,1,3,5,9,3,4576,3834,3,1,1591,703,3834,1760,2,NA,1,2,NA,NA
"21750",161290,"52",6,2,32,1,1,1,4,1,3,4,6,5,4843,3834,3,1,1591,703,3834,1760,2,NA,2,2,NA,NA
"21751",161290,"52",6,1,40,1,1,1,4,2,3,5,9,5,4843,3834,3,1,1591,703,3834,1760,2,NA,2,2,NA,NA
"21752",161300,"52",7,1,21,2,1,1,4,2,3,5,9,2,4058,3834,3,1,1591,703,3834,1760,2,NA,2,2,NA,NA
"21753",161300,"52",7,2,24,1,1,1,4,2,3,5,9,2,4058,3834,3,1,1591,703,3834,1760,2,NA,2,2,NA,NA
"21754",161300,"52",7,1,48,1,1,1,4,2,3,4,6,2,4058,3834,3,1,1591,703,3834,1760,2,NA,2,2,NA,NA
"21755",161300,"52",7,1,24,1,1,1,4,2,3,5,9,2,4058,3834,3,1,1591,703,3834,1760,2,NA,2,2,NA,NA
"21756",161300,"52",7,2,46,1,1,1,4,2,3,4,6,2,4058,3834,3,1,1591,703,3834,1760,2,NA,2,2,NA,NA
"21757",161310,"52",4,1,29,2,0,1,4,1,2,5,9,4,6286,3675,3,1,829,275,3675,2066,2,NA,6,2,NA,NA
"21758",161310,"52",4,2,60,1,0,1,4,2,4,1,0,4,6286,3675,3,1,829,275,3675,2066,2,NA,3,2,NA,NA
"21759",161310,"52",4,1,24,2,0,1,4,1,2,5,9,4,6286,3675,3,1,829,275,3675,2066,2,NA,6,2,NA,NA
"21760",161320,"52",4,1,57,1,0,1,4,1,4,5,8,2,5210,3675,3,1,829,275,3675,2066,2,NA,6,2,NA,NA
"21761",161320,"52",4,2,51,1,0,1,4,2,4,1,0,2,5210,3675,3,1,829,275,3675,2066,2,NA,6,2,NA,NA
"21762",161320,"52",4,1,29,2,0,1,4,1,2,6,11,2,5210,3675,3,1,829,275,3675,2066,2,NA,6,2,NA,NA
"21763",161330,"52",6,1,25,1,0,1,4,2,2,5,9,2.6,4345,3675,3,1,829,275,3675,2066,2,NA,6,2,NA,NA
"21764",161330,"52",6,1,33,2,0,1,4,2,3,5,9,2.6,4345,3675,3,1,829,275,3675,2066,2,NA,6,2,NA,NA
"21765",161330,"52",6,2,21,1,0,1,4,2,2,5,9,2.6,4345,3675,3,1,829,275,3675,2066,2,NA,6,2,NA,NA
"21766",161330,"52",6,2,58,1,0,1,4,2,4,4,3,2.6,4345,3675,3,1,829,275,3675,2066,2,NA,6,2,NA,NA
"21767",161340,"52",3,1,46,1,0,1,4,2,3,5,8,2,3468.33333333333,3675,3,1,829,275,3675,2066,2,NA,6,2,NA,NA
"21768",161340,"52",3,1,20,2,0,1,4,1,2,5,9,2,3468.33333333333,3675,3,1,829,275,3675,2066,2,NA,6,2,NA,NA
"21769",161340,"52",3,2,43,1,0,1,4,2,4,4,5,2,3468.33333333333,3675,3,1,829,275,3675,2066,2,NA,6,2,NA,NA
"21770",161350,"52",5,1,33,2,0,1,4,1,2,5,9,3,5922.8,3675,3,1,829,275,3675,2066,2,NA,6,2,NA,NA
"21771",161350,"52",5,1,55,1,0,1,4,1,3,4,5,3,5922.8,3675,3,1,829,275,3675,2066,2,NA,1,2,NA,NA
"21772",161350,"52",5,2,54,1,0,1,4,2,4,4,5,3,5922.8,3675,3,1,829,275,3675,2066,2,NA,1,2,NA,NA
"21773",161350,"52",5,1,27,2,0,1,4,1,2,5,9,3,5922.8,3675,3,1,829,275,3675,2066,2,NA,6,2,NA,NA
"21774",161360,"52",6,2,35,1,0,1,4,1,3,4,5,5.7,2299.66666666667,3675,3,1,829,275,3675,2066,2,NA,6,2,NA,NA
"21775",161360,"52",6,1,36,1,0,1,4,1,2,5,8,5.7,2299.66666666667,3675,3,1,829,275,3675,2066,2,NA,6,2,NA,NA
"21776",161370,"52",1,1,57,4,0,1,4,2,4,4,5,1.9,5782,3675,3,1,829,275,3675,2066,2,NA,6,2,NA,NA
"21777",161380,"52",5,1,30,2,0,1,4,1,2,5,9,4,5640.6,3675,3,1,829,275,3675,2066,2,NA,6,2,NA,NA
"21778",161380,"52",5,2,58,1,0,1,4,2,4,1,NA,4,5640.6,3675,3,1,829,275,3675,2066,2,NA,6,2,NA,NA
"21779",161380,"52",5,1,26,2,0,1,4,1,2,5,9,4,5640.6,3675,3,1,829,275,3675,2066,2,NA,6,2,NA,NA
"21780",161380,"52",5,1,24,2,0,1,4,2,2,5,9,4,5640.6,3675,3,1,829,275,3675,2066,2,NA,6,2,NA,NA
"21781",161380,"52",5,1,59,1,0,1,1,2,4,5,8,4,5640.6,3675,3,1,829,275,3675,2066,2,NA,6,2,NA,NA
"21782",161390,"52",5,2,60,4,0,1,4,2,4,1,NA,7,2728,3675,3,1,829,275,3675,2066,2,NA,1,2,NA,NA
"21783",161390,"52",5,1,48,1,0,1,4,1,3,4,5,7,2728,3675,3,1,829,275,3675,2066,2,NA,6,2,NA,NA
"21784",161390,"52",5,1,18,2,0,1,4,1,2,5,9,7,2728,3675,3,1,829,275,3675,2066,2,NA,6,2,NA,NA
"21785",161390,"52",5,2,39,1,0,1,4,2,4,4,3,7,2728,3675,3,1,829,275,3675,2066,2,NA,6,2,NA,NA
"21786",161400,"52",4,2,44,1,0,1,4,2,4,4,5,1,6333,3675,3,1,829,275,3675,2066,2,NA,6,2,NA,NA
"21787",161400,"52",4,1,47,1,0,1,4,1,3,5,8,1,6333,3675,3,1,829,275,3675,2066,2,NA,6,2,NA,NA
"21788",161400,"52",4,1,20,2,0,1,4,1,2,5,9,1,6333,3675,3,1,829,275,3675,2066,2,NA,6,2,NA,NA
"21789",161410,"52",5,1,16,5,0,1,4,1,2,5,9,6,2727.2,2980,3,1,370,228,2980,1675,2,NA,6,NA,NA,NA
"21790",161410,"52",5,1,38,1,0,1,4,2,4,5,9,6,2727.2,2980,3,1,370,228,2980,1675,2,NA,6,NA,NA,NA
"21791",161410,"52",5,2,38,1,0,1,4,2,4,4,6,6,2727.2,2980,3,1,370,228,2980,1675,2,NA,6,NA,NA,NA
"21792",161420,"52",4,2,45,1,0,1,4,2,4,4,5,3.6,4887,2980,3,1,370,228,2980,1675,2,NA,2,NA,NA,NA
"21793",161420,"52",4,2,19,2,0,1,4,1,2,5,9,3.6,4887,2980,3,1,370,228,2980,1675,2,NA,2,NA,NA,NA
"21794",161420,"52",4,1,46,1,0,1,4,1,3,4,5,3.6,4887,2980,3,1,370,228,2980,1675,2,NA,2,NA,NA,NA
"21795",161420,"52",4,1,22,2,0,1,4,1,2,5,9,3.6,4887,2980,3,1,370,228,2980,1675,2,NA,2,NA,NA,NA
"21796",161430,"52",4,1,48,1,0,1,4,1,4,4,5,2.4,4204.75,2980,3,1,370,228,2980,1675,2,NA,2,NA,NA,NA
"21797",161430,"52",4,2,20,2,0,1,4,1,2,5,9,2.4,4204.75,2980,3,1,370,228,2980,1675,2,NA,2,NA,NA,NA
"21798",161430,"52",4,2,48,1,0,1,4,2,4,4,5,2.4,4204.75,2980,3,1,370,228,2980,1675,2,NA,2,NA,NA,NA
"21799",161430,"52",4,1,16,2,0,1,4,1,2,5,9,2.4,4204.75,2980,3,1,370,228,2980,1675,2,NA,2,NA,NA,NA
"21800",161440,"52",6,1,55,1,0,1,4,2,4,4,5,2.3,3185.83333333333,2980,3,1,370,228,2980,1675,2,NA,2,NA,NA,NA
"21801",161440,"52",6,1,23,2,0,1,4,1,2,5,9,2.3,3185.83333333333,2980,3,1,370,228,2980,1675,2,NA,2,NA,NA,NA
"21802",161440,"52",6,2,28,1,0,1,4,1,2,5,9,2.3,3185.83333333333,2980,3,1,370,228,2980,1675,2,NA,2,NA,NA,NA
"21803",161440,"52",6,2,48,1,0,1,4,2,4,5,8,2.3,3185.83333333333,2980,3,1,370,228,2980,1675,2,NA,2,NA,NA,NA
"21804",161440,"52",6,1,27,1,0,1,4,1,2,5,9,2.3,3185.83333333333,2980,3,1,370,228,2980,1675,2,NA,2,NA,NA,NA
"21805",161450,"52",2,2,60,1,0,1,4,NA,4,1,0,4,7061,2980,3,1,370,228,2980,1675,2,NA,1,NA,NA,NA
"21806",161460,"52",4,2,59,1,0,1,4,NA,4,4,5,6,4233.75,2980,3,1,370,228,2980,1675,2,NA,6,NA,NA,NA
"21807",161460,"52",4,1,35,3,0,1,4,NA,4,4,6,6,4233.75,2980,3,1,370,228,2980,1675,2,NA,6,NA,NA,NA
"21808",161470,"52",5,2,36,1,0,1,4,2,4,4,3,2.46,3746.8,2980,3,1,370,228,2980,1675,2,NA,2,NA,NA,NA
"21809",161470,"52",5,1,40,1,0,1,4,2,4,4,5,2.46,3746.8,2980,3,1,370,228,2980,1675,2,NA,2,NA,NA,NA
"21810",161480,"52",4,1,42,1,0,1,4,1,3,5,8,2.71,3539,2980,3,1,370,228,2980,1675,2,NA,2,NA,NA,NA
"21811",161480,"52",4,2,40,1,0,1,4,2,4,4,3,2.71,3539,2980,3,1,370,228,2980,1675,2,NA,2,NA,NA,NA
"21812",161490,"52",4,2,35,1,0,NA,4,2,4,4,6,1.5,4605.25,2980,3,1,370,228,2980,1675,2,NA,2,NA,NA,NA
"21813",161490,"52",4,1,38,1,0,NA,4,2,2,5,9,1.5,4605.25,2980,3,1,370,228,2980,1675,2,NA,2,NA,NA,NA
"21814",161500,"52",8,2,36,1,0,1,4,2,4,1,0,4.52,3968.875,2980,3,1,370,228,2980,1675,2,NA,6,NA,NA,NA
"21815",161500,"52",8,1,38,1,0,1,4,1,3,5,8,4.52,3968.875,2980,3,1,370,228,2980,1675,2,NA,6,NA,NA,NA
"21816",161500,"52",8,1,34,2,0,1,4,1,3,5,9,4.52,3968.875,2980,3,1,370,228,2980,1675,2,NA,6,NA,NA,NA
"21817",161500,"52",8,1,31,2,0,1,4,1,3,5,9,4.52,3968.875,2980,3,1,370,228,2980,1675,2,NA,6,NA,NA,NA
"21818",161510,"52",4,1,17,5,0,1,4,1,2,5,9,2.5,2816,2983,3,1,516,115,2983,1676,2,NA,6,NA,NA,NA
"21819",161510,"52",4,2,46,1,0,1,4,2,3,5,8,2.5,2816,2983,3,1,516,115,2983,1676,2,NA,6,NA,NA,NA
"21820",161510,"52",4,1,46,1,0,1,4,1,3,5,8,2.5,2816,2983,3,1,516,115,2983,1676,2,NA,6,NA,NA,NA
"21821",161520,"52",6,2,54,1,0,1,4,2,4,4,2,3.5,3005.33333333333,2983,3,1,516,115,2983,1676,2,NA,6,NA,NA,NA
"21822",161520,"52",6,1,60,1,0,1,4,1,4,4,5,3.5,3005.33333333333,2983,3,1,516,115,2983,1676,2,NA,6,NA,NA,NA
"21823",161520,"52",6,1,32,2,0,1,4,1,2,5,9,3.5,3005.33333333333,2983,3,1,516,115,2983,1676,2,NA,6,NA,NA,NA
"21824",161520,"52",6,2,29,1,0,1,4,1,3,4,6,3.5,3005.33333333333,2983,3,1,516,115,2983,1676,2,NA,6,NA,NA,NA
"21825",161520,"52",6,1,33,1,0,1,4,1,2,5,9,3.5,3005.33333333333,2983,3,1,516,115,2983,1676,2,NA,6,NA,NA,NA
"21826",161530,"52",6,1,29,1,0,1,4,1,2,5,9,3.1,2644,2983,3,1,516,115,2983,1676,2,NA,6,NA,NA,NA
"21827",161530,"52",6,2,59,1,0,1,4,2,4,4,2,3.1,2644,2983,3,1,516,115,2983,1676,2,NA,6,NA,NA,NA
"21828",161530,"52",6,2,29,1,0,1,4,1,2,5,9,3.1,2644,2983,3,1,516,115,2983,1676,2,NA,6,NA,NA,NA
"21829",161540,"52",4,2,57,1,0,1,4,2,4,1,0,2.5,3253,2983,3,1,516,115,2983,1676,2,NA,6,NA,NA,NA
"21830",161540,"52",4,1,26,2,0,1,4,1,1,6,11,2.5,3253,2983,3,1,516,115,2983,1676,2,NA,6,NA,NA,NA
"21831",161540,"52",4,2,31,2,0,1,4,1,2,5,9,2.5,3253,2983,3,1,516,115,2983,1676,2,NA,6,NA,NA,NA
"21832",161550,"52",5,1,16,5,0,1,4,NA,1,5,8,3.8,2640.6,2983,3,1,516,115,2983,1676,NA,NA,NA,NA,NA,NA
"21833",161550,"52",5,2,39,1,0,1,4,NA,4,1,0,3.8,2640.6,2983,3,1,516,115,2983,1676,2,NA,6,NA,NA,NA
"21834",161550,"52",5,1,42,1,0,1,4,1,4,4,5,3.8,2640.6,2983,3,1,516,115,2983,1676,2,NA,6,NA,NA,NA
"21835",161560,"52",2,2,54,1,0,1,4,2,4,1,NA,2.5,4670,2983,3,1,516,115,2983,1676,2,NA,6,NA,NA,NA
"21836",161560,"52",2,1,60,1,0,1,4,1,4,4,5,2.5,4670,2983,3,1,516,115,2983,1676,2,NA,6,NA,NA,NA
"21837",161570,"52",5,2,21,2,0,1,4,1,1,5,9,4.5,7438.6,2983,3,1,516,115,2983,1676,2,NA,6,NA,NA,NA
"21838",161570,"52",5,2,41,1,0,1,4,2,4,1,NA,4.5,7438.6,2983,3,1,516,115,2983,1676,2,NA,6,NA,NA,NA
"21839",161570,"52",5,1,17,5,0,1,4,1,1,6,11,4.5,7438.6,2983,3,1,516,115,2983,1676,2,NA,6,NA,NA,NA
"21840",161570,"52",5,1,45,1,0,1,4,2,2,5,8,4.5,7438.6,2983,3,1,516,115,2983,1676,2,NA,6,NA,NA,NA
"21841",161580,"52",5,1,32,1,0,1,4,1,2,5,9,6.2,4753.2,2983,3,1,516,115,2983,1676,2,NA,6,NA,NA,NA
"21842",161580,"52",5,2,23,1,0,1,4,1,2,5,9,6.2,4753.2,2983,3,1,516,115,2983,1676,2,NA,6,NA,NA,NA
"21843",161580,"52",5,2,53,1,0,1,4,2,4,4,5,6.2,4753.2,2983,3,1,516,115,2983,1676,2,NA,6,NA,NA,NA
"21844",161590,"52",3,1,26,2,0,1,4,1,1,6,11,4.2,3648.33333333333,2983,3,1,516,115,2983,1676,2,NA,6,NA,NA,NA
"21845",161590,"52",3,2,56,1,0,1,4,2,4,1,0,4.2,3648.33333333333,2983,3,1,516,115,2983,1676,2,NA,6,NA,NA,NA
"21846",161600,"52",7,2,21,2,0,1,4,NA,1,6,11,6.1,2999.14285714286,2983,3,1,516,115,2983,1676,NA,NA,NA,NA,NA,NA
"21847",161600,"52",7,1,22,2,0,1,4,NA,1,6,11,6.1,2999.14285714286,2983,3,1,516,115,2983,1676,NA,NA,NA,NA,NA,NA
"21848",161600,"52",7,1,45,1,0,1,4,1,3,5,NA,6.1,2999.14285714286,2983,3,1,516,115,2983,1676,2,NA,6,NA,NA,NA
"21849",161600,"52",7,2,44,1,0,1,4,1,4,1,NA,6.1,2999.14285714286,2983,3,1,516,115,2983,1676,2,NA,6,NA,NA,NA
"21850",161600,"52",7,1,37,2,0,1,4,1,3,5,NA,6.1,2999.14285714286,2983,3,1,516,115,2983,1676,2,NA,6,NA,NA,NA
"21851",161610,"52",5,2,28,1,0,1,4,1,3,5,9,4,4502.2,4629,3,1,704,231,4629,2602,2,NA,6,NA,NA,NA
"21852",161610,"52",5,1,55,1,0,1,4,2,4,4,5,4,4502.2,4629,3,1,704,231,4629,2602,2,NA,1,NA,NA,NA
"21853",161610,"52",5,2,52,1,0,1,4,1,4,1,0,4,4502.2,4629,3,1,704,231,4629,2602,2,NA,1,NA,NA,NA
"21854",161610,"52",5,1,30,1,0,1,4,1,3,5,9,4,4502.2,4629,3,1,704,231,4629,2602,2,NA,6,NA,NA,NA
"21855",161620,"52",3,2,53,1,0,1,4,1,4,4,5,5,7097.33333333333,4629,3,1,704,231,4629,2602,2,NA,6,NA,NA,NA
"21856",161620,"52",3,1,24,2,0,1,4,1,1,9,12,5,7097.33333333333,4629,3,1,704,231,4629,2602,2,NA,6,NA,NA,NA
"21857",161620,"52",3,1,56,1,0,1,4,2,4,5,8,5,7097.33333333333,4629,3,1,704,231,4629,2602,2,NA,6,NA,NA,NA
"21858",161630,"52",5,2,27,1,0,NA,4,2,3,5,9,4.2,2628,4629,3,1,704,231,4629,2602,2,NA,6,NA,NA,NA
"21859",161630,"52",5,1,31,1,0,NA,4,1,2,5,9,4.2,2628,4629,3,1,704,231,4629,2602,2,NA,6,NA,NA,NA
"21860",161640,"52",4,2,35,1,1,1,4,2,2,4,6,2.3,5025,4629,3,1,704,231,4629,2602,2,NA,6,NA,NA,NA
"21861",161640,"52",4,1,35,1,0,1,4,1,4,4,3,2.3,5025,4629,3,1,704,231,4629,2602,2,NA,6,NA,NA,NA
"21862",161650,"52",4,1,58,1,0,1,4,2,4,4,5,4,3050,4629,3,1,704,231,4629,2602,2,NA,6,NA,NA,NA
"21863",161650,"52",4,2,29,2,0,1,4,1,3,4,6,4,3050,4629,3,1,704,231,4629,2602,2,NA,6,NA,NA,NA
"21864",161650,"52",4,1,25,2,0,1,4,1,3,5,9,4,3050,4629,3,1,704,231,4629,2602,2,NA,6,NA,NA,NA
"21865",161650,"52",4,2,54,1,0,1,4,1,4,1,0,4,3050,4629,3,1,704,231,4629,2602,2,NA,6,NA,NA,NA
"21866",161660,"52",1,1,39,2,0,1,4,2,2,5,9,2.4,11480,4629,3,1,704,231,4629,2602,1,1,NA,NA,NA,NA
"21867",161670,"52",5,2,48,1,0,1,4,2,4,4,2,5,5847,4629,3,1,704,231,4629,2602,2,NA,6,NA,NA,NA
"21868",161670,"52",5,1,53,1,0,2,4,2,2,8,10,5,5847,4629,3,1,704,231,4629,2602,2,NA,6,NA,NA,NA
"21869",161670,"52",5,1,28,1,0,1,4,1,2,5,9,5,5847,4629,3,1,704,231,4629,2602,2,NA,6,NA,NA,NA
"21870",161670,"52",5,2,27,1,0,1,4,1,2,5,9,5,5847,4629,3,1,704,231,4629,2602,2,NA,6,NA,NA,NA
"21871",161680,"52",4,1,56,1,0,2,4,2,1,8,10,3.5,12032.5,4629,3,1,704,231,4629,2602,2,NA,6,NA,NA,NA
"21872",161680,"52",4,2,23,2,0,1,4,2,1,11,11,3.5,12032.5,4629,3,1,704,231,4629,2602,NA,NA,NA,NA,NA,NA
"21873",161680,"52",4,1,19,2,0,1,4,1,2,5,9,3.5,12032.5,4629,3,1,704,231,4629,2602,2,NA,6,NA,NA,NA
"21874",161680,"52",4,2,45,1,0,1,4,2,4,4,3,3.5,12032.5,4629,3,1,704,231,4629,2602,2,NA,6,NA,NA,NA
"21875",161690,"52",4,2,45,1,0,1,4,2,4,1,0,6,4211.75,4629,3,1,704,231,4629,2602,2,NA,6,NA,NA,NA
"21876",161690,"52",4,2,23,2,0,1,4,1,2,5,9,6,4211.75,4629,3,1,704,231,4629,2602,2,NA,6,NA,NA,NA
"21877",161690,"52",4,1,21,2,0,1,4,1,2,5,9,6,4211.75,4629,3,1,704,231,4629,2602,2,NA,6,NA,NA,NA
"21878",161690,"52",4,1,46,1,0,1,4,2,3,5,8,6,4211.75,4629,3,1,704,231,4629,2602,2,NA,6,NA,NA,NA
"21879",161700,"52",4,1,43,1,0,1,1,2,2,6,10,4.2,5878.25,4629,3,1,704,231,4629,2602,2,NA,5,NA,NA,NA
"21880",161700,"52",4,2,16,5,0,1,4,2,1,6,10,4.2,5878.25,4629,3,1,704,231,4629,2602,NA,NA,NA,NA,NA,NA
"21881",161700,"52",4,2,36,1,0,1,4,2,4,4,4,4.2,5878.25,4629,3,1,704,231,4629,2602,2,NA,5,NA,NA,NA
"21882",161710,"52",3,1,50,1,0,1,4,1,3,4,4,2.3,6651.33333333333,3216,3,1,632,250,3216,1807,2,NA,3,1,1,70
"21883",161710,"52",3,1,21,2,0,1,4,1,3,5,9,2.3,6651.33333333333,3216,3,1,632,250,3216,1807,2,NA,3,1,1,70
"21884",161710,"52",3,2,49,1,0,1,4,2,4,4,3,2.3,6651.33333333333,3216,3,1,632,250,3216,1807,2,NA,3,1,1,70
"21885",161720,"52",4,1,47,4,0,1,4,2,3,5,8,4.5,1626,3216,3,1,632,250,3216,1807,2,NA,6,1,1,70
"21886",161730,"52",4,2,23,1,0,1,4,1,2,5,9,5.1,5402,3216,3,1,632,250,3216,1807,2,NA,6,1,1,70
"21887",161730,"52",4,1,21,1,0,1,4,1,2,5,9,5.1,5402,3216,3,1,632,250,3216,1807,2,NA,6,1,1,70
"21888",161740,"52",5,2,60,1,0,1,4,2,4,1,0,5,4603.2,3216,3,1,632,250,3216,1807,2,NA,6,1,1,70
"21889",161740,"52",5,2,29,1,0,1,4,1,3,4,5,5,4603.2,3216,3,1,632,250,3216,1807,2,NA,6,1,1,70
"21890",161740,"52",5,1,31,1,0,1,4,1,3,4,5,5,4603.2,3216,3,1,632,250,3216,1807,2,NA,6,1,1,70
"21891",161750,"52",4,1,28,2,0,1,4,1,1,5,9,1.2,3540.75,3216,3,1,632,250,3216,1807,2,NA,6,1,1,70
"21892",161750,"52",4,1,55,1,0,1,4,2,1,5,7,1.2,3540.75,3216,3,1,632,250,3216,1807,2,NA,6,1,1,70
"21893",161750,"52",4,2,54,1,0,1,4,2,4,1,0,1.2,3540.75,3216,3,1,632,250,3216,1807,2,NA,6,1,1,70
